Date,M1-0:00,M1-0:15,M1-0:30,M1-0:45,M1-1:00,M1-1:15,M1-1:30,M1-1:45,M1-2:00,M1-2:15,M1-2:30,M1-2:45,M1-3:00,M1-3:15,M1-3:30,M1-3:45,M1-4:00,M1-4:15,M1-4:30,M1-4:45,M1-5:00,M1-5:15,M1-5:30,M1-5:45,M1-6:00,M1-6:15,M1-6:30,M1-6:45,M1-7:00,M1-7:15,M1-7:30,M1-7:45,M1-8:00,M1-8:15,M1-8:30,M1-8:45,M1-9:00,M1-9:15,M1-9:30,M1-9:45,M1-10:00,M1-10:15,M1-10:30,M1-10:45,M1-11:00,M1-11:15,M1-11:30,M1-11:45,M1-12:00,M1-12:15,M1-12:30,M1-12:45,M1-13:00,M1-13:15,M1-13:30,M1-13:45,M1-14:00,M1-14:15,M1-14:30,M1-14:45,M1-15:00,M1-15:15,M1-15:30,M1-15:45,M1-16:00,M1-16:15,M1-16:30,M1-16:45,M1-17:00,M1-17:15,M1-17:30,M1-17:45,M1-18:00,M1-18:15,M1-18:30,M1-18:45,M1-19:00,M1-19:15,M1-19:30,M1-19:45,M1-20:00,M1-20:15,M1-20:30,M1-20:45,M1-21:00,M1-21:15,M1-21:30,M1-21:45,M1-22:00,M1-22:15,M1-22:30,M1-22:45,M1-23:00,M1-23:15,M1-23:30,M1-23:45,M2-0:00,M2-0:15,M2-0:30,M2-0:45,M2-1:00,M2-1:15,M2-1:30,M2-1:45,M2-2:00,M2-2:15,M2-2:30,M2-2:45,M2-3:00,M2-3:15,M2-3:30,M2-3:45,M2-4:00,M2-4:15,M2-4:30,M2-4:45,M2-5:00,M2-5:15,M2-5:30,M2-5:45,M2-6:00,M2-6:15,M2-6:30,M2-6:45,M2-7:00,M2-7:15,M2-7:30,M2-7:45,M2-8:00,M2-8:15,M2-8:30,M2-8:45,M2-9:00,M2-9:15,M2-9:30,M2-9:45,M2-10:00,M2-10:15,M2-10:30,M2-10:45,M2-11:00,M2-11:15,M2-11:30,M2-11:45,M2-12:00,M2-12:15,M2-12:30,M2-12:45,M2-13:00,M2-13:15,M2-13:30,M2-13:45,M2-14:00,M2-14:15,M2-14:30,M2-14:45,M2-15:00,M2-15:15,M2-15:30,M2-15:45,M2-16:00,M2-16:15,M2-16:30,M2-16:45,M2-17:00,M2-17:15,M2-17:30,M2-17:45,M2-18:00,M2-18:15,M2-18:30,M2-18:45,M2-19:00,M2-19:15,M2-19:30,M2-19:45,M2-20:00,M2-20:15,M2-20:30,M2-20:45,M2-21:00,M2-21:15,M2-21:30,M2-21:45,M2-22:00,M2-22:15,M2-22:30,M2-22:45,M2-23:00,M2-23:15,M2-23:30,M2-23:45
17/08/2012,0.013000813,0.009174232,0.011438359,0.010164121,0.011305517,0.009794263,0.008840427,0.010457886,0.008356181,0.01065703,0.00933973,0.010674467,0.008236407,0.011111751,0.009800272,0.008584862,0.010777514,0.008846668,0.009650916,0.008996891,0.012675333,0.011408146,0.015007051,0.010296235,0.015395108,0.011246602,0.014340492,0.017322518,0.019871089,0.014836778,0.015502987,0.017098579,0.013498394,0.015040762,0.022308656,0.016946414,0.019101647,0.022041455,0.016073601,0.021321857,0.016478116,0.017397287,0.026048178,0.017088058,0.026168882,0.022541319,0.020442764,0.013521509,0.020680542,0.022144468,0.014739483,0.017725905,0.01589821,0.019919545,0.012398228,0.012464709,0.01664041,0.011954634,0.015970998,0.019665367,0.012192955,0.01997206,0.013807104,0.017601494,0.019646414,0.017014063,0.019432053,0.018087275,0.015120217,0.017591217,0.025010528,0.019739768,0.026876676,0.020838228,0.018426528,0.025540307,0.017002927,0.025770012,0.024755635,0.017292105,0.022457618,0.021731274,0.026080644,0.014823418,0.024371421,0.017816497,0.021879889,0.01464842,0.023311401,0.017788819,0.014691357,0.016548801,0.015404849,0.014187811,0.016075844,0.014259614,0.093615312,0.093989797,0.08396098,0.049837263,0.054300645,0.040381834,0.042859295,0.058412943,0.050282934,0.061015592,0.05562719,0.061410721,0.051561867,0.047351099,0.052422194,0.043062089,0.060330185,0.059792653,0.059220299,0.042542166,0.05103165,0.035479003,0.037619715,0.051013209,0.047053518,0.06303633,0.039153692,0.058099877,0.049458453,0.046594034,0.049004402,0.059944741,0.052485878,0.049452708,0.058814215,0.036337923,0.057403092,0.057250368,0.041426303,0.063656417,0.049612149,0.072401133,0.061451096,0.051008878,0.046705222,0.083184842,0.059940941,0.052234576,0.058972035,0.064458436,0.053137241,0.058015994,0.056837028,0.047264933,0.043835389,0.047452712,0.036689615,0.038471075,0.037433487,0.036673512,0.061447894,0.058569957,0.056535288,0.048327175,0.046087372,0.051486959,0.07928278,0.085467226,0.090898746,0.067071015,0.090115656,0.072627411,0.07206015,0.069673311,0.08612962,0.060819092,0.0533176,0.069710685,0.083050973,0.085904439,0.08919425,0.101736301,0.063457392,0.10085202,0.136128508,0.144571957,0.094583522,0.126686205,0.098818394,0.086901086,0.104103846,0.099658015,0.084546887,0.088496716,0.098023083,0.098091168
18/08/2012,0.009460292,0.01472357,0.009506446,0.013062811,0.013346063,0.009607115,0.010947034,0.007311148,0.008481908,0.011278258,0.008329245,0.010778922,0.009128746,0.009817419,0.008134294,0.010293684,0.013183695,0.008983351,0.011634137,0.012211544,0.009416991,0.012331573,0.014117729,0.011685403,0.011370655,0.01063432,0.013456819,0.014840642,0.018138595,0.019702361,0.01683165,0.019479485,0.012233182,0.012141023,0.014545554,0.018724942,0.020531547,0.018816809,0.012551434,0.018500693,0.020181541,0.016635731,0.01405648,0.01586524,0.019333557,0.019844583,0.017401588,0.01697688,0.015004266,0.013728885,0.016518866,0.015916591,0.013918439,0.018427045,0.020261825,0.014161509,0.015619559,0.014181956,0.015782321,0.013130853,0.019293465,0.018993559,0.017616962,0.017561928,0.018390742,0.02442265,0.014340401,0.021214317,0.025770477,0.023739448,0.027387164,0.02049208,0.019879704,0.017549215,0.020724475,0.021307425,0.020389881,0.018985137,0.022742897,0.016553296,0.023109628,0.019532213,0.02621106,0.025522428,0.01845141,0.018230719,0.02504401,0.023698728,0.019887717,0.01537076,0.019901445,0.016287052,0.011241305,0.016551836,0.01029472,0.010636947,0.077769957,0.100413942,0.070170447,0.067219724,0.071535676,0.060013558,0.041045923,0.062541802,0.058203847,0.054015654,0.040545135,0.042764481,0.052571976,0.048534182,0.039360077,0.059455651,0.040350863,0.04646187,0.047050803,0.056869983,0.042720822,0.064590338,0.059380408,0.043427562,0.04553799,0.038165781,0.036181664,0.040751778,0.039146298,0.046908605,0.051171785,0.064219575,0.039312606,0.048190064,0.053798848,0.044529372,0.045774489,0.042254412,0.053790842,0.056477596,0.038583703,0.042238207,0.042612344,0.060923288,0.078805314,0.075344717,0.066205685,0.059289634,0.055560667,0.063891087,0.038953432,0.058667492,0.060840528,0.04494902,0.038606005,0.035747385,0.055562621,0.031694285,0.044638261,0.040914834,0.033346637,0.043142079,0.052839194,0.04983646,0.05051052,0.060496159,0.073125186,0.073317637,0.083466405,0.059064226,0.051631632,0.070043017,0.075096202,0.053150964,0.057667431,0.076559043,0.083162633,0.074039346,0.053672844,0.072974208,0.10409231,0.072444884,0.0594383,0.078785536,0.13855473,0.099068489,0.129812976,0.093150602,0.095947821,0.139682672,0.110864085,0.105633014,0.082206979,0.072319725,0.077396266,0.119386504
19/08/2012,0.012738365,0.013036551,0.013063638,0.010011492,0.008384474,0.012772651,0.010904752,0.008727771,0.012428796,0.011544222,0.008632855,0.009282806,0.012453658,0.012719102,0.011076305,0.01294033,0.007597405,0.009213007,0.012746637,0.01131159,0.009551806,0.00879033,0.013179857,0.010103304,0.011889391,0.013085492,0.013455478,0.014064754,0.01810353,0.016427781,0.011305315,0.01316749,0.018226748,0.012974181,0.021374746,0.018114334,0.015205253,0.021056605,0.014432925,0.021802662,0.022659506,0.0197295,0.019689637,0.020307704,0.019903968,0.022439247,0.01439445,0.016631461,0.016118846,0.021208287,0.018254705,0.017264819,0.017429154,0.017622804,0.014943096,0.016799463,0.014581343,0.021344037,0.015167831,0.016773729,0.021772186,0.0144763,0.017024628,0.020230507,0.020519696,0.019769482,0.020128246,0.023931415,0.022658015,0.016222098,0.025490276,0.015562212,0.016348953,0.020458755,0.01549163,0.02277053,0.017098662,0.01665739,0.02508088,0.017220654,0.022094267,0.022978576,0.022588575,0.016622655,0.025183055,0.016927528,0.016411332,0.018224068,0.016013999,0.02142792,0.016883751,0.012398459,0.014864342,0.016276366,0.011769364,0.015738961,0.097446376,0.061353809,0.086927214,0.084881892,0.052808661,0.055384205,0.049355951,0.045114277,0.06143062,0.04067803,0.037861562,0.056743393,0.042260587,0.047847937,0.063649089,0.05634583,0.036435389,0.056873213,0.05522559,0.049823549,0.060806908,0.06145218,0.062925901,0.051223109,0.036974908,0.046640367,0.055836997,0.044545139,0.040456768,0.058575303,0.050196791,0.051998311,0.042272779,0.059918942,0.041946782,0.058211137,0.051531004,0.04753284,0.04110985,0.067511362,0.044685071,0.053896172,0.045257411,0.066643041,0.075642163,0.048237033,0.077541488,0.071963474,0.047766189,0.063116372,0.045771161,0.067187687,0.056060011,0.052187758,0.06618699,0.043420775,0.036890315,0.039871977,0.055258802,0.039451138,0.046799381,0.065153476,0.047195258,0.048915527,0.050495897,0.045600525,0.04390816,0.05376084,0.056818787,0.072245654,0.051471535,0.07750472,0.055357218,0.083715893,0.060802674,0.057969474,0.082304967,0.078891663,0.062591348,0.088480464,0.077384716,0.078770401,0.077020222,0.108272883,0.139184023,0.083666211,0.134949895,0.130453939,0.122247484,0.142920456,0.135587086,0.140705527,0.072734737,0.093425275,0.108835993,0.098702805
20/08/2012,0.009140025,0.014424765,0.013351779,0.01123415,0.01344615,0.012497821,0.008458164,0.007534164,0.007424382,0.012249474,0.010063006,0.009611864,0.011194631,0.010011624,0.010107925,0.010109814,0.012799057,0.009175554,0.011932784,0.008884596,0.011258944,0.013467162,0.010952436,0.016025682,0.012443776,0.017551681,0.017559279,0.015152668,0.011595442,0.011176512,0.012913002,0.020577351,0.018915943,0.015286832,0.014048065,0.020576825,0.019281403,0.018691818,0.017873411,0.021102598,0.012129657,0.0195308,0.023837617,0.018468846,0.024309773,0.013451028,0.017018031,0.02233159,0.015377923,0.019376326,0.013747505,0.021541801,0.01501054,0.013154339,0.011740475,0.01328217,0.012300951,0.020311435,0.01997514,0.020391256,0.018043384,0.01235063,0.021600928,0.01528309,0.019938386,0.015701171,0.024687129,0.022640734,0.023270203,0.01649348,0.016007553,0.019230771,0.025414623,0.024708338,0.021644794,0.015415542,0.019240701,0.016715656,0.014937225,0.025815586,0.02699064,0.01999456,0.019995741,0.02625597,0.020608402,0.026457633,0.020728665,0.025527247,0.016549854,0.021169344,0.019776669,0.012495746,0.01776259,0.015090577,0.017158279,0.014302293,0.096225534,0.085613088,0.096504517,0.053053355,0.082196492,0.065047284,0.058389718,0.03869522,0.061415038,0.062635168,0.06422776,0.036514226,0.050469378,0.064050087,0.043559389,0.068246305,0.05145814,0.035395812,0.045900942,0.049857357,0.066373625,0.06157174,0.056513507,0.037905471,0.036659072,0.047775851,0.044274094,0.058848283,0.056608897,0.057431947,0.058067135,0.051489291,0.056449375,0.036919926,0.037136088,0.05853341,0.038812626,0.044123924,0.040561831,0.057244562,0.051275216,0.069869941,0.045614809,0.069598961,0.079261145,0.078873189,0.052864847,0.041264244,0.055800843,0.038282136,0.065119911,0.061084194,0.046806194,0.040598406,0.048041242,0.035142409,0.054944235,0.037855167,0.041790295,0.054584522,0.034308415,0.035422268,0.04223253,0.055532304,0.054906537,0.056974202,0.063135598,0.062239542,0.053151155,0.063580641,0.050349596,0.07803683,0.071147943,0.089511199,0.067148412,0.06351457,0.065856413,0.083928479,0.083409955,0.089463671,0.060117825,0.07886093,0.096112765,0.102391412,0.077152992,0.111748126,0.170192389,0.108831149,0.14325554,0.142327094,0.138034453,0.095357046,0.102393059,0.08215189,0.12013161,0.084251328
21/08/2012,0.011831166,0.014928185,0.012360459,0.010016257,0.009497552,0.009718621,0.00977423,0.007255713,0.00735372,0.01210572,0.007941021,0.011822359,0.011382526,0.007747024,0.008092314,0.009885104,0.012865065,0.008518041,0.00890671,0.00781319,0.010369644,0.011348998,0.014063788,0.00921391,0.009494137,0.01737634,0.016183917,0.012529912,0.018595081,0.012289245,0.018189564,0.011505415,0.012848175,0.013854121,0.016747278,0.013769287,0.015873239,0.020221305,0.015836381,0.020064035,0.015435744,0.020702496,0.024038692,0.015126676,0.02132467,0.013252989,0.014467892,0.013106793,0.016886311,0.02166097,0.018446697,0.013479161,0.020679723,0.016900669,0.021572116,0.015142326,0.014363744,0.013191162,0.014170924,0.012622716,0.020435906,0.012776757,0.012139366,0.022753269,0.012852655,0.022867146,0.021928974,0.020665698,0.013888688,0.016485814,0.024438062,0.025952932,0.024722805,0.019588434,0.020236748,0.018295221,0.021250382,0.014328681,0.019497501,0.016323666,0.0214242,0.023241924,0.022167048,0.016240635,0.023834024,0.019092227,0.025843754,0.021769249,0.023050413,0.015989284,0.01579302,0.01188232,0.018173466,0.015329759,0.01744793,0.013511564,0.111966494,0.066598375,0.100816307,0.080915816,0.05438144,0.051281953,0.05412441,0.050273557,0.053459684,0.043521672,0.056206057,0.066671268,0.045005527,0.056344907,0.063573435,0.061604036,0.054077705,0.050649387,0.061350544,0.055311272,0.062079492,0.045966935,0.051070782,0.057512682,0.0535478,0.048615541,0.049302541,0.042259287,0.046372955,0.055150481,0.047823792,0.048260119,0.06005173,0.049813768,0.066793495,0.062277469,0.043705199,0.059050834,0.04774004,0.049950478,0.069040616,0.053008403,0.061524487,0.072306519,0.064759745,0.047905877,0.076823916,0.062397871,0.043107116,0.05523016,0.051505896,0.066619511,0.044219724,0.048594049,0.054523457,0.048612766,0.059508284,0.056057521,0.045863436,0.058659472,0.039176028,0.054595168,0.054730455,0.0636233,0.045269176,0.063730379,0.069725825,0.062197786,0.082666819,0.061384385,0.083324325,0.076143015,0.06067613,0.058452647,0.078691906,0.075861742,0.047524024,0.055811647,0.049133056,0.062283123,0.089034432,0.091007319,0.055657113,0.099893882,0.121861741,0.091445296,0.094600819,0.130113301,0.113594307,0.098072346,0.127446657,0.080082569,0.101826877,0.099031179,0.077593432,0.131655076
22/08/2012,0.016518509,0.015223578,0.008575494,0.010714928,0.009203339,0.011841305,0.012908999,0.01281441,0.009182266,0.010667417,0.012709189,0.007800966,0.008951637,0.011304496,0.009906914,0.01016496,0.010734118,0.007201374,0.007509509,0.011610107,0.013069452,0.008762618,0.011518552,0.011032566,0.011900209,0.01486588,0.011151751,0.014928323,0.016749268,0.014648774,0.019031362,0.022262685,0.023064818,0.013546871,0.024030335,0.020781464,0.015617805,0.022327327,0.024555778,0.018108097,0.025943768,0.026012589,0.026368246,0.018182058,0.01801018,0.018015424,0.017602947,0.027460312,0.026589426,0.025223764,0.025667195,0.01855009,0.019754541,0.022355804,0.015999881,0.018384606,0.019571235,0.023680767,0.021304803,0.019382875,0.012964711,0.016134008,0.020226258,0.023535647,0.022805631,0.016876856,0.0206806,0.022521024,0.023186923,0.020293973,0.02478643,0.022959397,0.020029061,0.024794012,0.018079571,0.01953494,0.023581335,0.024515785,0.022983493,0.017423197,0.016212983,0.024995554,0.017487373,0.024343773,0.022442284,0.019979146,0.01733161,0.019427418,0.021020872,0.017710423,0.013230464,0.018692566,0.018065721,0.012987478,0.0160887,0.016089032,0.100331078,0.096289302,0.092507126,0.062694697,0.050130668,0.055104296,0.067781782,0.062098099,0.042524771,0.063147642,0.054159546,0.03823578,0.067720692,0.069924439,0.053316849,0.044812564,0.067258013,0.064651486,0.059405825,0.056741304,0.043429436,0.048599437,0.035961629,0.050302618,0.041970761,0.057779156,0.041225217,0.042669554,0.042723072,0.062738952,0.058812206,0.072863609,0.081099188,0.07408924,0.080686962,0.066328716,0.060080457,0.084484617,0.081799313,0.084649397,0.08749863,0.070936204,0.087360355,0.059251181,0.091099207,0.072699393,0.104533196,0.059765468,0.093294989,0.063494812,0.061260199,0.061771987,0.07351638,0.066581571,0.061614211,0.063312773,0.062884237,0.050000234,0.062246146,0.082926235,0.054174759,0.058328657,0.055471631,0.072903488,0.048868855,0.079769634,0.051773774,0.088567086,0.086264527,0.101979488,0.057658288,0.102552907,0.086909043,0.084367569,0.085587203,0.076789383,0.082616834,0.071898417,0.087031599,0.089087881,0.086475404,0.074986193,0.087029414,0.104743074,0.069347546,0.086086258,0.139955929,0.07651271,0.122106817,0.135764546,0.0924648,0.121613705,0.101381166,0.06942873,0.072270274,0.082018924
23/08/2012,0.011696297,0.013568215,0.00954692,0.012568406,0.008271275,0.014061798,0.013774219,0.008984291,0.009693219,0.011744206,0.009074966,0.012662801,0.008527543,0.010202766,0.012861325,0.012758266,0.010692758,0.011401615,0.010118829,0.010231131,0.010515749,0.007691888,0.008098535,0.012566972,0.013120253,0.012750992,0.01288336,0.009782721,0.009678994,0.010440332,0.016894448,0.012017144,0.012184982,0.016187953,0.020047629,0.015424274,0.019718341,0.016441801,0.017227886,0.021764284,0.02258929,0.017592971,0.029432068,0.019368856,0.02004402,0.030990906,0.016858102,0.0246418,0.019375215,0.027166182,0.02095261,0.022098989,0.020151308,0.017978236,0.020637883,0.014395974,0.022247487,0.023319285,0.021953789,0.016043444,0.022052712,0.013169696,0.013534042,0.017947848,0.019559295,0.016582376,0.024393351,0.021153698,0.015640951,0.021415862,0.020561484,0.020551121,0.025541537,0.015641056,0.017184419,0.015117317,0.020561339,0.022220599,0.016033402,0.019996079,0.017818021,0.024662322,0.023689185,0.025574369,0.022259574,0.02262207,0.019267727,0.018941599,0.013044712,0.01411518,0.016851791,0.016027796,0.012766111,0.012846459,0.014071631,0.014901137,0.084249579,0.070766446,0.074069489,0.085129948,0.06852615,0.059042869,0.045609098,0.0625288,0.050132303,0.062939868,0.061175022,0.066740084,0.043402545,0.062827766,0.047320739,0.063814135,0.047379819,0.052424061,0.05029628,0.058504306,0.056551785,0.038468974,0.04476903,0.04390398,0.040416028,0.039562796,0.054520671,0.040294228,0.047266117,0.04657137,0.056226984,0.050754257,0.075581796,0.078387984,0.080398277,0.082341953,0.071459139,0.081477112,0.084774843,0.084365588,0.090364985,0.082935949,0.092667961,0.082254218,0.093811061,0.075722749,0.103659613,0.098588402,0.116085224,0.069886543,0.085036628,0.07767967,0.089839258,0.084440444,0.061909077,0.078485258,0.077399945,0.06674048,0.053566482,0.054839112,0.068613386,0.079096499,0.059115311,0.056930251,0.061376865,0.075942241,0.065791099,0.077440452,0.081529929,0.084500798,0.08144132,0.071432046,0.070812572,0.091636409,0.094457772,0.07899811,0.083356015,0.077035097,0.084837444,0.105441905,0.079397719,0.097331703,0.107850147,0.066104936,0.071566669,0.085591446,0.119115862,0.109028564,0.138632601,0.084236509,0.122537779,0.086630741,0.079754202,0.092745436,0.07447684,0.097534508
24/08/2012,0.014861821,0.009922028,0.009739421,0.010765138,0.011431059,0.008867588,0.011232499,0.010945096,0.007269612,0.011145227,0.009496581,0.010464979,0.010360394,0.006892311,0.010819143,0.009695611,0.009041028,0.013240861,0.008582095,0.012015381,0.012783542,0.008460352,0.009697849,0.010195741,0.016140732,0.010857802,0.013297784,0.012282307,0.012381468,0.014372287,0.020314761,0.01710619,0.019646504,0.020470944,0.019870442,0.015513672,0.019395566,0.014822322,0.015214848,0.020852001,0.019072382,0.013916849,0.017386303,0.024365475,0.015212238,0.016720761,0.015254863,0.015321724,0.01664339,0.02119175,0.014774745,0.022007854,0.020065354,0.013804207,0.021474571,0.019044755,0.017020284,0.018705441,0.018812383,0.019144158,0.016530865,0.022529231,0.022727588,0.018299828,0.020843243,0.024781402,0.0229932,0.016042694,0.027274296,0.01615334,0.017469161,0.023454389,0.020864004,0.025915175,0.017730882,0.016216643,0.019762111,0.026150157,0.016444815,0.018682855,0.023890107,0.026746795,0.015253264,0.01925869,0.018443298,0.014988819,0.020526426,0.020550424,0.014420599,0.016994431,0.01866817,0.016553375,0.012580468,0.013322473,0.010743588,0.013053659,0.09888626,0.068031425,0.063775297,0.0656393,0.068221933,0.057825744,0.063018324,0.062324149,0.053667643,0.035215263,0.054308059,0.04915471,0.03956197,0.038127488,0.039823926,0.055976695,0.049441761,0.054857663,0.058841553,0.055814804,0.044610351,0.066591288,0.042304345,0.06540443,0.052162225,0.048029619,0.038535076,0.045213761,0.041662326,0.048970708,0.065566809,0.051860519,0.065049541,0.04283065,0.04542605,0.0630424,0.036428847,0.060694765,0.049402369,0.050715602,0.05146855,0.061710638,0.065282854,0.04963089,0.063568049,0.052402355,0.050790494,0.069156407,0.042522123,0.064668773,0.059867483,0.051947438,0.065786738,0.065640986,0.059709627,0.047280383,0.039402227,0.06219329,0.051975238,0.06381072,0.045278855,0.049402415,0.055457361,0.040848272,0.050693331,0.049639184,0.080647829,0.08352156,0.06471488,0.073818075,0.081738574,0.061214991,0.066190306,0.085619848,0.061912504,0.067054948,0.059185885,0.049011748,0.078372253,0.104096416,0.075617155,0.106360132,0.090144995,0.0741404,0.123835732,0.090155565,0.136725822,0.165525274,0.170507385,0.10076406,0.106230122,0.095738488,0.129574465,0.118597098,0.102695246,0.087244458
25/08/2012,0.014025169,0.014893349,0.011355209,0.007890395,0.009710794,0.011908914,0.008448705,0.011377821,0.010385972,0.01153296,0.010411777,0.011829975,0.012008187,0.008638802,0.011329129,0.007651844,0.012732492,0.009217821,0.009628721,0.011683685,0.007972471,0.008464456,0.010737199,0.015870469,0.011356597,0.011812864,0.014870867,0.013145148,0.01084848,0.019745931,0.012360993,0.016644335,0.012349739,0.019657489,0.020863685,0.014741303,0.018576105,0.014299443,0.015205977,0.016769487,0.013531333,0.017229637,0.016008046,0.017782895,0.017360465,0.021442212,0.013614542,0.018967874,0.021229394,0.01620044,0.015585443,0.018960399,0.017704549,0.017585212,0.012706095,0.012585317,0.012958013,0.011613478,0.017498242,0.014119148,0.017503703,0.014773683,0.015199888,0.016528232,0.019679699,0.024628135,0.016954413,0.025130043,0.026995231,0.025750623,0.022819135,0.017461868,0.020097672,0.018260292,0.017320563,0.022141774,0.020271756,0.014752823,0.015466559,0.021583668,0.025679671,0.019938634,0.025303831,0.018517994,0.021645845,0.022071572,0.019528639,0.025560867,0.019976525,0.021175131,0.014705713,0.013196211,0.01688465,0.015373341,0.014360192,0.010354955,0.102678017,0.069901126,0.09957399,0.049337023,0.052937637,0.064793273,0.066080257,0.037726964,0.051130141,0.064757966,0.048331897,0.044304044,0.057879807,0.048979248,0.059954179,0.040378457,0.047589304,0.062338063,0.042329857,0.057636701,0.040202462,0.069671617,0.066030358,0.064976307,0.048545317,0.065439819,0.047302977,0.04120936,0.046510294,0.064646057,0.0512039,0.047260836,0.044574124,0.040234962,0.04319264,0.051319759,0.044202108,0.036386313,0.052930186,0.036357015,0.067690053,0.05509343,0.066216525,0.058411866,0.073579484,0.062689559,0.073418005,0.071891735,0.056094166,0.046290856,0.035746465,0.042342481,0.046286859,0.058286429,0.035754519,0.050397388,0.052695379,0.048677482,0.053937497,0.041661515,0.041776766,0.053825974,0.058789549,0.058886077,0.045169525,0.058803606,0.063611218,0.06751946,0.070575325,0.09013851,0.079392568,0.064226225,0.066902408,0.059100986,0.083644061,0.066202095,0.082228432,0.070330509,0.05432704,0.063554205,0.092853671,0.067250195,0.103140783,0.110582117,0.138440243,0.130113961,0.156952043,0.104595874,0.161648081,0.159701132,0.125422641,0.110397463,0.121503985,0.082074831,0.090793485,0.088073332
26/08/2012,0.009937953,0.012439067,0.012351301,0.012252106,0.010747022,0.007460954,0.007590418,0.010585615,0.011662921,0.010845577,0.010928392,0.011455669,0.009610293,0.00945075,0.010246642,0.009651666,0.008824946,0.011130709,0.007646438,0.011646525,0.008658867,0.012432896,0.009100242,0.011119452,0.017411608,0.013517293,0.015275822,0.016865646,0.014580287,0.019340359,0.017139567,0.015114656,0.018669539,0.013224564,0.016143317,0.02066736,0.018291916,0.017144716,0.014965579,0.021705029,0.016274247,0.017972301,0.025600415,0.018917243,0.020538881,0.021273806,0.019336529,0.020307692,0.018893059,0.021967777,0.02151037,0.020915394,0.021943726,0.013637892,0.018867152,0.017611022,0.012332713,0.014526478,0.018334288,0.019950369,0.018039689,0.012209049,0.0184227,0.021894458,0.017792802,0.013777025,0.015180525,0.023374901,0.022136695,0.021684356,0.017737967,0.020230612,0.015461418,0.025170489,0.018138084,0.022095364,0.025304355,0.015915026,0.020570152,0.021918954,0.026485594,0.018215489,0.026554832,0.02093914,0.015334796,0.017901728,0.0161941,0.020017583,0.018198396,0.022430993,0.017882123,0.018753345,0.014579276,0.012385218,0.010259638,0.014091187,0.073228075,0.061062003,0.084640319,0.054553812,0.065756389,0.075239498,0.048186329,0.064012555,0.056822162,0.042423799,0.05775277,0.044826655,0.064445423,0.05271177,0.067141731,0.049997252,0.060153042,0.059795945,0.060239797,0.045160829,0.059151812,0.053601336,0.063085034,0.048640568,0.039012931,0.055201601,0.059970881,0.057286982,0.046147364,0.049285541,0.046438253,0.049635124,0.055623526,0.044889034,0.060088761,0.052611631,0.047737528,0.065614952,0.053451837,0.053105635,0.042181762,0.063752382,0.065263107,0.063105379,0.045614843,0.061900096,0.060635271,0.047639779,0.055433864,0.056703859,0.054764162,0.059916185,0.049223248,0.069136116,0.043291744,0.055165432,0.054471983,0.037154911,0.038356974,0.045038388,0.042228367,0.055449923,0.065662701,0.066799915,0.057632419,0.053335703,0.070815291,0.068777285,0.077696352,0.052618743,0.070900005,0.05492929,0.069965402,0.074953465,0.076699719,0.057128129,0.07659297,0.057292692,0.079146638,0.060508096,0.074538923,0.085914129,0.065473273,0.087549594,0.116484501,0.138041633,0.101029952,0.12864548,0.133360632,0.167724736,0.100528987,0.108745115,0.090315924,0.10585705,0.10615666,0.088894298
